DATE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,CLOSE,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D,RETURN_1D
DATE,OFF_AVG,RESI_AVG,HOT_AVG,NL_AVG,SC_AVG,MALL_AVG,HC_AVG,IND_AVG,SS_AVG,DC_AVG,ALL_AVG,OFF_AVG,RESI_AVG,HOT_AVG,NL_AVG,SC_AVG,MALL_AVG,HC_AVG,IND_AVG,SS_AVG,DC_AVG,ALL_AVG
MARKET CAPITALIZATION,,,,,,,,,,,,,,,,,,,,,,
DATE,OFF_AVG_CLOSE,RESI_AVG_CLOSE,HOT_AVG_CLOSE,NL_AVG_CLOSE,SC_AVG_CLOSE,MALL_AVG_CLOSE,HC_AVG_CLOSE,IND_AVG_CLOSE,SS_AVG_CLOSE,DC_AVG_CLOSE,ALL_AVG_CLOSE,OFF_AVG_RETURN_1D,RESI_AVG_RETURN_1D,HOT_AVG_RETURN_1D,NL_AVG_RETURN_1D,SC_AVG_RETURN_1D,MALL_AVG_RETURN_1D,HC_AVG_RETURN_1D,IND_AVG_RETURN_1D,SS_AVG_RETURN_1D,DC_AVG_RETURN_1D,ALL_AVG_RETURN_1D
2000-02-01 00:00:00,$8.24 ,$8.02 ,$8.27 ,$3.04 ,$10.46 ,$16.73 ,$2.86 ,$8.03 ,$3.82 ,$31.82 ,$10.13 ,0.48%,1.23%,0.80%,0.46%,(0.07%),(0.08%),1.53%,0.35%,(1.32%),8.01%,1.14%
2000-02-02 00:00:00,$8.23 ,$8.00 ,$8.30 ,$3.04 ,$10.43 ,$16.61 ,$2.85 ,$8.07 ,$3.89 ,$32.23 ,$10.16 ,(0.18%),(0.27%),0.43%,(0.13%),(0.23%),(0.71%),(0.25%),0.41%,1.67%,1.29%,0.20%
2000-02-03 00:00:00,$8.30 ,$8.02 ,$8.64 ,$3.04 ,$10.46 ,$16.71 ,$2.79 ,$8.09 ,$3.94 ,$32.84 ,$10.28 ,0.84%,0.26%,4.10%,0.03%,0.24%,0.63%,(2.08%),0.34%,1.32%,1.91%,0.76%
2000-02-04 00:00:00,$8.27 ,$8.05 ,$8.72 ,$3.04 ,$10.44 ,$16.77 ,$2.75 ,$8.10 ,$3.89 ,$33.20 ,$10.32 ,(0.33%),0.35%,0.82%,0.05%,(0.19%),0.33%,(1.42%),0.06%,(1.30%),1.09%,(0.05%)
2000-02-07 00:00:00,$8.24 ,$8.01 ,$8.65 ,$3.05 ,$10.45 ,$16.90 ,$2.74 ,$8.09 ,$3.98 ,$31.71 ,$10.18 ,(0.37%),(0.49%),(0.72%),0.11%,0.16%,0.79%,(0.42%),(0.11%),2.30%,(4.48%),(0.32%)
2000-02-08 00:00:00,$8.26 ,$8.00 ,$8.50 ,$3.06 ,$10.45 ,$16.72 ,$2.70 ,$8.03 ,$3.90 ,$34.48 ,$10.41 ,0.21%,(0.07%),(1.79%),0.33%,(0.09%),(1.10%),(1.34%),(0.67%),(1.93%),8.74%,0.23%
2000-02-09 00:00:00,$8.27 ,$7.98 ,$8.52 ,$3.04 ,$10.45 ,$16.92 ,$2.62 ,$7.97 ,$3.90 ,$34.38 ,$10.41 ,0.17%,(0.29%),0.27%,(0.50%),0.01%,1.20%,(3.16%),(0.75%),- ,(0.30%),(0.34%)
2000-02-10 00:00:00,$8.24 ,$7.97 ,$8.56 ,$3.04 ,$10.42 ,$16.78 ,$2.60 ,$8.07 ,$4.00 ,$36.08 ,$10.58 ,(0.43%),(0.11%),0.44%,(0.12%),(0.26%),(0.79%),(0.88%),1.22%,2.62%,4.93%,0.66%
2000-02-11 00:00:00,$8.21 ,$7.95 ,$8.50 ,$3.04 ,$10.36 ,$16.64 ,$2.57 ,$8.00 ,$3.90 ,$36.33 ,$10.55 ,(0.27%),(0.28%),(0.64%),0.03%,(0.59%),(0.86%),(0.86%),(0.84%),(2.56%),0.71%,(0.62%)
2000-02-14 00:00:00,$8.19 ,$7.97 ,$8.46 ,$3.02 ,$10.26 ,$16.53 ,$2.60 ,$7.93 ,$3.91 ,$36.85 ,$10.57 ,(0.24%),0.19%,(0.56%),(0.54%),(0.96%),(0.66%),1.08%,(0.87%),0.33%,1.41%,(0.08%)
2000-02-15 00:00:00,$8.22 ,$7.96 ,$8.40 ,$3.04 ,$10.29 ,$16.60 ,$2.62 ,$7.92 ,$4.00 ,$37.46 ,$10.65 ,0.30%,(0.01%),(0.70%),0.66%,0.30%,0.44%,0.58%,(0.24%),2.29%,1.67%,0.53%
2000-02-16 00:00:00,$8.13 ,$7.94 ,$8.20 ,$3.03 ,$10.27 ,$16.22 ,$2.62 ,$7.90 ,$3.96 ,$37.77 ,$10.60 ,(1.04%),(0.36%),(2.30%),(0.36%),(0.15%),(2.29%),0.22%,(0.23%),(0.96%),0.82%,(0.67%)
2000-02-17 00:00:00,$8.25 ,$7.96 ,$8.12 ,$3.03 ,$10.28 ,$16.28 ,$2.64 ,$7.94 ,$3.95 ,$36.95 ,$10.54 ,1.41%,0.26%,(1.05%),(0.09%),0.11%,0.36%,0.61%,0.50%,(0.32%),(2.17%),(0.04%)
2000-02-18 00:00:00,$8.22 ,$7.94 ,$8.05 ,$3.01 ,$10.29 ,$16.13 ,$2.62 ,$7.87 ,$3.89 ,$35.10 ,$10.31 ,(0.36%),(0.19%),(0.89%),(0.49%),0.09%,(0.94%),(0.66%),(0.87%),(1.62%),(5.00%),(1.09%)
2000-02-22 00:00:00,$8.17 ,$7.96 ,$7.88 ,$3.00 ,$10.29 ,$16.25 ,$2.63 ,$7.84 ,$3.84 ,$33.66 ,$10.15 ,(0.59%),0.25%,(2.07%),(0.40%),(0.07%),0.80%,0.39%,(0.35%),(1.32%),(4.09%),(0.75%)
2000-02-23 00:00:00,$8.09 ,$7.97 ,$7.97 ,$3.04 ,$10.29 ,$16.45 ,$2.63 ,$7.86 ,$3.82 ,$35.56 ,$10.37 ,(0.97%),0.06%,1.18%,1.41%,0.02%,1.22%,(0.17%),0.20%,(0.33%),5.64%,0.83%
2000-02-24 00:00:00,$8.11 ,$7.93 ,$7.95 ,$3.04 ,$10.87 ,$16.53 ,$2.57 ,$7.83 ,$3.84 ,$35.31 ,$10.40 ,0.21%,(0.49%),(0.25%),(0.26%),5.64%,0.50%,(1.98%),(0.29%),0.33%,(0.72%),0.27%
2000-02-25 00:00:00,$8.12 ,$7.91 ,$7.93 ,$3.06 ,$10.72 ,$16.39 ,$2.58 ,$7.88 ,$3.86 ,$34.90 ,$10.33 ,0.23%,(0.23%),(0.29%),0.93%,(1.38%),(0.90%),0.09%,0.62%,0.67%,(1.16%),(0.14%)
2000-02-28 00:00:00,$8.11 ,$7.91 ,$7.84 ,$3.04 ,$10.77 ,$16.49 ,$2.61 ,$7.81 ,$3.87 ,$37.10 ,$10.56 ,(0.22%),(0.02%),(1.11%),(0.78%),0.50%,0.60%,1.32%,(0.86%),0.33%,6.32%,0.61%
2000-02-29 00:00:00,$8.20 ,$8.01 ,$7.96 ,$3.05 ,$10.81 ,$16.54 ,$2.64 ,$7.85 ,$3.87 ,$40.44 ,$10.94 ,1.12%,1.34%,1.57%,0.46%,0.37%,0.34%,1.12%,0.45%,- ,8.99%,1.58%
2000-03-01 00:00:00,$8.19 ,$8.02 ,$7.86 ,$3.03 ,$10.80 ,$16.53 ,$2.61 ,$7.89 ,$3.91 ,$40.13 ,$10.90 ,(0.06%),0.08%,(1.36%),(0.78%),(0.12%),(0.05%),(1.25%),0.55%,0.99%,(0.76%),(0.28%)
2000-03-02 00:00:00,$8.14 ,$8.01 ,$7.78 ,$2.99 ,$10.82 ,$16.27 ,$2.62 ,$7.87 ,$3.87 ,$39.82 ,$10.82 ,(0.66%),(0.10%),(0.98%),(1.17%),0.23%,(1.58%),0.62%,(0.21%),(0.98%),(0.77%),(0.56%)
2000-03-03 00:00:00,$8.15 ,$8.06 ,$7.70 ,$3.00 ,$10.83 ,$16.22 ,$2.61 ,$7.93 ,$3.94 ,$41.77 ,$11.02 ,0.17%,0.56%,(0.96%),0.32%,0.10%,(0.30%),(0.34%),0.71%,1.65%,4.90%,0.68%
2000-03-06 00:00:00,$8.17 ,$8.07 ,$7.83 ,$2.96 ,$11.28 ,$16.39 ,$2.60 ,$7.98 ,$3.90 ,$41.87 ,$11.11 ,0.16%,0.21%,1.69%,(1.40%),4.10%,1.02%,(0.46%),0.66%,(0.97%),0.25%,0.53%
2000-03-07 00:00:00,$8.02 ,$8.03 ,$7.81 ,$2.93 ,$11.27 ,$16.19 ,$2.57 ,$7.82 ,$3.86 ,$40.75 ,$10.93 ,(1.75%),(0.52%),(0.27%),(1.04%),(0.05%),(1.22%),(1.06%),(2.01%),(0.98%),(2.70%),(1.16%)
2000-03-08 00:00:00,$8.09 ,$8.03 ,$7.68 ,$2.94 ,$11.20 ,$16.13 ,$2.59 ,$7.91 ,$3.93 ,$44.29 ,$11.28 ,0.78%,0.03%,(1.70%),0.39%,(0.65%),(0.34%),0.76%,1.13%,1.66%,8.69%,1.08%
2000-03-09 00:00:00,$8.09 ,$8.03 ,$7.77 ,$2.93 ,$11.21 ,$15.75 ,$2.57 ,$7.89 ,$3.86 ,$44.03 ,$11.21 ,0.01%,(0.11%),1.14%,(0.29%),0.09%,(2.38%),(0.93%),(0.21%),(1.63%),(0.58%),(0.49%)
2000-03-10 00:00:00,$8.09 ,$8.04 ,$7.90 ,$2.94 ,$11.23 ,$16.13 ,$2.59 ,$7.83 ,$3.82 ,$45.00 ,$11.36 ,(0.01%),0.15%,1.74%,0.17%,0.22%,2.40%,0.74%,(0.76%),(0.99%),2.21%,0.59%
2000-03-13 00:00:00,$8.05 ,$8.01 ,$7.76 ,$2.93 ,$11.23 ,$15.91 ,$2.67 ,$7.93 ,$3.93 ,$44.13 ,$11.25 ,(0.43%),(0.38%),(1.80%),(0.20%),(0.06%),(1.35%),3.23%,1.23%,2.68%,(1.94%),0.10%
2000-03-14 00:00:00,$8.09 ,$8.00 ,$7.78 ,$2.89 ,$11.25 ,$16.04 ,$2.72 ,$7.95 ,$3.87 ,$40.64 ,$10.92 ,0.49%,(0.11%),0.20%,(1.49%),0.20%,0.84%,1.83%,0.29%,(1.30%),(7.91%),(0.70%)
2000-03-15 00:00:00,$8.15 ,$8.03 ,$7.64 ,$2.89 ,$11.27 ,$16.34 ,$2.70 ,$8.02 ,$3.82 ,$36.64 ,$10.55 ,0.73%,0.35%,(1.84%),(0.11%),0.22%,1.85%,(0.66%),0.78%,(1.32%),(9.85%),(0.99%)
2000-03-16 00:00:00,$8.32 ,$8.12 ,$7.79 ,$2.94 ,$11.36 ,$16.58 ,$2.82 ,$8.08 ,$4.01 ,$36.95 ,$10.70 ,2.12%,1.13%,2.00%,1.79%,0.78%,1.46%,4.30%,0.78%,5.02%,0.84%,2.02%
2000-03-17 00:00:00,$8.32 ,$8.15 ,$7.98 ,$2.98 ,$11.38 ,$16.36 ,$2.81 ,$8.16 ,$4.01 ,$41.67 ,$11.18 ,(0.02%),0.42%,2.41%,1.52%,0.18%,(1.28%),(0.22%),0.95%,- ,12.78%,1.67%
2000-03-20 00:00:00,$8.33 ,$8.16 ,$7.98 ,$2.96 ,$11.43 ,$16.27 ,$2.78 ,$8.22 ,$4.04 ,$39.41 ,$10.96 ,0.13%,0.09%,0.01%,(0.68%),0.40%,(0.60%),(1.05%),0.76%,0.64%,(5.42%),(0.57%)
2000-03-21 00:00:00,$8.34 ,$8.16 ,$7.97 ,$2.98 ,$11.48 ,$16.69 ,$2.85 ,$8.24 ,$4.08 ,$39.31 ,$11.01 ,0.16%,(0.01%),(0.04%),0.55%,0.47%,2.62%,2.38%,0.31%,0.95%,(0.26%),0.71%
2000-03-22 00:00:00,$8.41 ,$8.17 ,$8.05 ,$2.99 ,$11.49 ,$16.60 ,$2.90 ,$8.34 ,$4.09 ,$43.52 ,$11.45 ,0.74%,0.19%,0.94%,0.35%,0.05%,(0.58%),1.70%,1.15%,0.31%,10.70%,1.56%
2000-03-23 00:00:00,$8.42 ,$8.21 ,$8.14 ,$2.97 ,$11.46 ,$16.60 ,$2.85 ,$8.29 ,$4.04 ,$42.85 ,$11.38 ,0.13%,0.47%,1.17%,(0.55%),(0.27%),0.01%,(1.79%),(0.57%),(1.25%),(1.53%),(0.42%)
2000-03-24 00:00:00,$8.37 ,$8.18 ,$8.24 ,$3.00 ,$11.42 ,$16.13 ,$2.79 ,$8.26 ,$3.95 ,$42.70 ,$11.30 ,(0.53%),(0.37%),1.17%,1.07%,(0.34%),(2.79%),(1.84%),(0.37%),(2.22%),(0.36%),(0.66%)
2000-03-27 00:00:00,$8.39 ,$8.18 ,$8.37 ,$3.01 ,$11.44 ,$16.20 ,$2.79 ,$8.24 ,$4.09 ,$41.31 ,$11.20 ,0.15%,(0.04%),1.56%,0.18%,0.22%,0.39%,(0.12%),(0.17%),3.56%,(3.25%),0.25%
2000-03-28 00:00:00,$8.40 ,$8.18 ,$8.20 ,$3.03 ,$11.44 ,$16.13 ,$2.79 ,$8.22 ,$4.04 ,$41.82 ,$11.22 ,0.13%,0.05%,(2.04%),0.73%,(0.04%),(0.41%),(0.04%),(0.29%),(1.25%),1.24%,(0.19%)
2000-03-29 00:00:00,$8.46 ,$8.28 ,$8.11 ,$3.04 ,$11.24 ,$16.34 ,$2.79 ,$8.29 ,$3.96 ,$40.95 ,$11.15 ,0.72%,1.21%,(1.08%),0.19%,(1.73%),1.32%,0.10%,0.82%,(1.90%),(2.09%),(0.24%)
2000-03-30 00:00:00,$8.53 ,$8.34 ,$8.20 ,$3.02 ,$11.47 ,$15.97 ,$2.76 ,$8.31 ,$4.05 ,$41.05 ,$11.17 ,0.87%,0.67%,1.18%,(0.54%),2.06%,(2.28%),(1.19%),0.20%,2.26%,0.25%,0.35%
2000-03-31 00:00:00,$8.58 ,$8.37 ,$8.11 ,$2.95 ,$11.53 ,$16.32 ,$2.60 ,$8.42 ,$4.14 ,$40.54 ,$11.16 ,0.54%,0.35%,(1.09%),(2.31%),0.48%,2.19%,(5.72%),1.44%,2.21%,(1.25%),(0.32%)
2000-04-03 00:00:00,$8.57 ,$8.37 ,$8.05 ,$2.99 ,$11.48 ,$16.49 ,$2.62 ,$8.37 ,$4.05 ,$37.05 ,$10.80 ,(0.09%),0.07%,(0.74%),1.26%,(0.41%),1.02%,0.84%,(0.66%),(2.16%),(8.61%),(0.95%)
2000-04-04 00:00:00,$8.53 ,$8.41 ,$8.09 ,$2.98 ,$11.52 ,$16.43 ,$2.63 ,$8.37 ,$4.12 ,$36.08 ,$10.72 ,(0.39%),0.42%,0.49%,(0.27%),0.40%,(0.37%),0.04%,0.04%,1.66%,(2.63%),(0.06%)
2000-04-05 00:00:00,$8.64 ,$8.47 ,$8.13 ,$3.06 ,$11.57 ,$16.24 ,$2.71 ,$8.38 ,$4.03 ,$38.33 ,$10.95 ,1.23%,0.81%,0.44%,2.62%,0.35%,(1.16%),3.07%,0.09%,(2.24%),6.26%,1.15%
2000-04-06 00:00:00,$8.76 ,$8.54 ,$8.23 ,$3.09 ,$11.64 ,$16.54 ,$2.72 ,$8.36 ,$4.04 ,$41.05 ,$11.30 ,1.35%,0.79%,1.30%,1.11%,0.62%,1.86%,0.44%,(0.21%),0.33%,7.10%,1.47%
2000-04-07 00:00:00,$8.83 ,$8.60 ,$8.31 ,$3.13 ,$11.69 ,$16.51 ,$2.71 ,$8.37 ,$4.09 ,$40.90 ,$11.31 ,0.83%,0.67%,0.96%,1.15%,0.50%,(0.15%),(0.27%),0.07%,1.30%,(0.38%),0.47%
2000-04-10 00:00:00,$8.86 ,$8.62 ,$8.23 ,$3.12 ,$11.46 ,$16.85 ,$2.71 ,$8.38 ,$4.08 ,$38.39 ,$11.07 ,0.36%,0.21%,(1.00%),(0.34%),(2.00%),2.06%,(0.09%),0.13%,(0.32%),(6.15%),(0.71%)
2000-04-11 00:00:00,$8.90 ,$8.66 ,$8.12 ,$3.12 ,$11.50 ,$16.96 ,$2.73 ,$8.38 ,$4.12 ,$37.46 ,$10.99 ,0.49%,0.52%,(1.32%),(0.03%),0.32%,0.64%,0.73%,(0.00%),0.97%,(2.41%),(0.01%)
2000-04-12 00:00:00,$9.02 ,$8.74 ,$8.03 ,$3.15 ,$11.58 ,$17.10 ,$2.81 ,$8.45 ,$4.16 ,$35.51 ,$10.85 ,1.29%,0.92%,(1.15%),1.16%,0.69%,0.80%,2.86%,0.90%,0.96%,(5.21%),0.32%
2000-04-13 00:00:00,$9.00 ,$8.80 ,$8.03 ,$3.13 ,$9.86 ,$17.23 ,$2.78 ,$8.53 ,$4.20 ,$34.28 ,$10.58 ,(0.19%),0.68%,0.03%,(0.76%),(14.86%),0.76%,(0.90%),0.90%,0.95%,(3.47%),(1.69%)
2000-04-14 00:00:00,$8.99 ,$8.82 ,$7.93 ,$3.07 ,$9.26 ,$17.27 ,$2.74 ,$8.58 ,$4.23 ,$33.00 ,$10.39 ,(0.12%),0.18%,(1.23%),(1.76%),(6.08%),0.26%,(1.45%),0.58%,0.63%,(3.74%),(1.27%)
2000-04-17 00:00:00,$8.90 ,$8.76 ,$7.73 ,$3.09 ,$9.76 ,$16.91 ,$2.76 ,$8.50 ,$4.21 ,$34.07 ,$10.47 ,(0.99%),(0.64%),(2.55%),0.69%,5.42%,(2.11%),0.91%,(0.92%),(0.31%),3.27%,0.28%
2000-04-18 00:00:00,$8.96 ,$8.81 ,$7.82 ,$3.14 ,$9.78 ,$17.36 ,$2.79 ,$8.50 ,$4.15 ,$35.92 ,$10.72 ,0.64%,0.52%,1.18%,1.47%,0.21%,2.71%,1.08%,0.04%,(1.56%),5.42%,1.17%
2000-04-19 00:00:00,$8.97 ,$8.81 ,$7.86 ,$3.16 ,$9.79 ,$17.41 ,$2.84 ,$8.53 ,$4.17 ,$37.00 ,$10.85 ,0.20%,0.00%,0.57%,0.55%,0.07%,0.28%,1.74%,0.32%,0.63%,3.00%,0.74%
2000-04-20 00:00:00,$8.98 ,$8.81 ,$7.96 ,$3.15 ,$9.76 ,$17.49 ,$2.86 ,$8.56 ,$4.27 ,$37.15 ,$10.90 ,0.11%,0.06%,1.26%,(0.31%),(0.28%),0.44%,0.45%,0.28%,2.21%,0.42%,0.46%
2000-04-24 00:00:00,$8.96 ,$8.80 ,$7.93 ,$3.14 ,$10.40 ,$17.34 ,$2.88 ,$8.59 ,$4.20 ,$35.25 ,$10.75 ,(0.29%),(0.12%),(0.37%),(0.10%),6.55%,(0.82%),0.72%,0.38%,(1.54%),(5.11%),(0.07%)
2000-04-25 00:00:00,$8.93 ,$8.86 ,$7.76 ,$3.19 ,$10.41 ,$17.64 ,$2.89 ,$8.71 ,$4.34 ,$35.31 ,$10.80 ,(0.35%),0.65%,(2.18%),1.49%,0.14%,1.73%,0.31%,1.42%,3.45%,0.15%,0.68%
2000-04-26 00:00:00,$9.07 ,$8.86 ,$7.80 ,$3.21 ,$10.48 ,$17.60 ,$2.90 ,$8.80 ,$4.28 ,$36.74 ,$10.97 ,1.56%,0.02%,0.51%,0.56%,0.59%,(0.24%),0.40%,1.02%,(1.52%),4.07%,0.70%
2000-04-27 00:00:00,$9.06 ,$8.96 ,$7.73 ,$3.22 ,$10.52 ,$17.59 ,$2.93 ,$8.85 ,$4.38 ,$36.38 ,$10.96 ,(0.03%),1.16%,(0.86%),0.20%,0.42%,(0.06%),1.03%,0.61%,2.46%,(0.98%),0.39%
2000-04-28 00:00:00,$9.10 ,$8.96 ,$7.88 ,$3.23 ,$10.52 ,$17.51 ,$2.88 ,$8.94 ,$4.33 ,$38.23 ,$11.16 ,0.41%,0.00%,1.89%,0.60%,0.02%,(0.48%),(1.71%),1.03%,(1.20%),5.08%,0.56%
2000-05-01 00:00:00,$9.22 ,$9.03 ,$7.99 ,$3.25 ,$10.23 ,$17.68 ,$2.89 ,$9.03 ,$4.37 ,$38.08 ,$11.18 ,1.26%,0.75%,1.41%,0.59%,(2.75%),0.98%,0.53%,0.95%,0.91%,(0.40%),0.42%
2000-05-02 00:00:00,$9.37 ,$9.11 ,$8.01 ,$3.28 ,$10.27 ,$17.85 ,$2.86 ,$9.03 ,$4.41 ,$37.51 ,$11.17 ,1.67%,0.85%,0.24%,0.87%,0.39%,0.95%,(0.97%),0.01%,0.90%,(1.48%),0.34%
2000-05-03 00:00:00,$9.27 ,$9.12 ,$7.86 ,$3.22 ,$10.19 ,$18.12 ,$2.88 ,$9.04 ,$4.44 ,$35.05 ,$10.92 ,(1.05%),0.14%,(1.81%),(1.81%),(0.80%),1.54%,0.61%,0.11%,0.60%,(6.57%),(0.90%)
2000-05-04 00:00:00,$9.30 ,$9.15 ,$7.89 ,$3.24 ,$9.20 ,$18.19 ,$2.82 ,$9.03 ,$4.42 ,$35.56 ,$10.88 ,0.26%,0.33%,0.36%,0.44%,(9.68%),0.36%,(2.19%),(0.07%),(0.30%),1.46%,(0.90%)
2000-05-05 00:00:00,$9.33 ,$9.22 ,$7.88 ,$3.27 ,$9.17 ,$18.10 ,$2.83 ,$9.09 ,$4.38 ,$37.15 ,$11.04 ,0.33%,0.71%,(0.11%),1.04%,(0.42%),(0.49%),0.27%,0.62%,(0.89%),4.47%,0.55%
2000-05-08 00:00:00,$9.31 ,$9.20 ,$7.72 ,$3.23 ,$9.10 ,$18.01 ,$2.85 ,$8.99 ,$4.36 ,$37.05 ,$10.98 ,(0.19%),(0.22%),(2.03%),(1.35%),(0.73%),(0.48%),0.98%,(1.11%),(0.60%),(0.28%),(0.60%)
2000-05-09 00:00:00,$9.32 ,$9.21 ,$7.71 ,$3.26 ,$9.11 ,$17.96 ,$2.86 ,$9.03 ,$4.38 ,$35.92 ,$10.88 ,0.10%,0.11%,(0.11%),1.17%,0.11%,(0.30%),0.19%,0.48%,0.60%,(3.05%),(0.07%)
2000-05-10 00:00:00,$9.26 ,$9.16 ,$7.70 ,$3.27 ,$9.09 ,$17.87 ,$2.84 ,$8.94 ,$4.27 ,$33.61 ,$10.60 ,(0.57%),(0.48%),(0.20%),0.09%,(0.21%),(0.50%),(0.63%),(0.96%),(2.70%),(6.43%),(1.26%)
2000-05-11 00:00:00,$9.34 ,$9.17 ,$7.70 ,$3.27 ,$9.14 ,$17.86 ,$2.85 ,$9.01 ,$4.33 ,$33.20 ,$10.59 ,0.85%,0.09%,0.04%,0.19%,0.54%,(0.05%),0.39%,0.71%,1.54%,(1.22%),0.31%
2000-05-12 00:00:00,$9.37 ,$9.21 ,$7.69 ,$3.28 ,$9.13 ,$17.97 ,$2.92 ,$9.02 ,$4.29 ,$34.33 ,$10.72 ,0.27%,0.41%,(0.15%),0.32%,(0.12%),0.64%,2.23%,0.14%,(0.91%),3.40%,0.62%
2000-05-15 00:00:00,$9.37 ,$9.28 ,$7.71 ,$3.26 ,$9.13 ,$17.88 ,$2.92 ,$9.11 ,$4.29 ,$33.66 ,$10.66 ,0.03%,0.78%,0.29%,(0.54%),0.07%,(0.53%),0.12%,1.02%,- ,(1.94%),(0.07%)
2000-05-16 00:00:00,$9.38 ,$9.30 ,$7.86 ,$3.28 ,$9.16 ,$18.03 ,$2.91 ,$9.11 ,$4.29 ,$35.97 ,$10.93 ,0.09%,0.27%,1.96%,0.35%,0.25%,0.88%,(0.24%),(0.05%),- ,6.86%,1.04%
2000-05-17 00:00:00,$9.34 ,$9.25 ,$7.71 ,$3.21 ,$9.69 ,$17.91 ,$2.86 ,$9.05 ,$4.27 ,$36.79 ,$11.01 ,(0.44%),(0.61%),(1.94%),(1.99%),5.87%,(0.69%),(1.94%),(0.63%),(0.61%),2.28%,(0.07%)
2000-05-18 00:00:00,$9.29 ,$9.21 ,$7.70 ,$3.20 ,$9.72 ,$17.86 ,$2.80 ,$8.97 ,$4.17 ,$36.33 ,$10.93 ,(0.48%),(0.35%),(0.10%),(0.20%),0.26%,(0.27%),(1.79%),(0.93%),(2.16%),(1.26%),(0.73%)
2000-05-19 00:00:00,$9.26 ,$9.20 ,$7.58 ,$3.21 ,$9.70 ,$18.09 ,$2.80 ,$8.94 ,$4.19 ,$35.31 ,$10.83 ,(0.39%),(0.12%),(1.55%),0.30%,(0.19%),1.26%,(0.19%),(0.33%),0.32%,(2.82%),(0.37%)
2000-05-22 00:00:00,$9.20 ,$9.21 ,$7.57 ,$3.22 ,$9.71 ,$18.06 ,$2.81 ,$8.93 ,$4.32 ,$33.72 ,$10.67 ,(0.59%),0.05%,(0.14%),0.09%,0.06%,(0.16%),0.28%,(0.08%),3.14%,(4.51%),(0.19%)
2000-05-23 00:00:00,$9.15 ,$9.19 ,$7.52 ,$3.22 ,$9.70 ,$18.03 ,$2.78 ,$8.98 ,$4.25 ,$32.23 ,$10.50 ,(0.55%),(0.14%),(0.73%),0.12%,(0.04%),(0.16%),(1.07%),0.52%,(1.52%),(4.41%),(0.80%)
2000-05-24 00:00:00,$9.07 ,$9.16 ,$7.58 ,$3.23 ,$9.65 ,$18.04 ,$2.76 ,$8.90 ,$4.30 ,$31.66 ,$10.44 ,(0.91%),(0.35%),0.80%,0.22%,(0.53%),0.10%,(0.58%),(0.88%),1.24%,(1.75%),(0.27%)
2000-05-25 00:00:00,$9.04 ,$9.07 ,$7.55 ,$3.24 ,$9.60 ,$18.09 ,$2.74 ,$8.84 ,$4.28 ,$32.69 ,$10.51 ,(0.30%),(0.96%),(0.42%),0.46%,(0.49%),0.25%,(0.86%),(0.65%),(0.61%),3.24%,(0.03%)
2000-05-26 00:00:00,$9.09 ,$9.08 ,$7.43 ,$3.24 ,$9.62 ,$17.86 ,$2.74 ,$8.89 ,$4.32 ,$32.18 ,$10.45 ,0.58%,0.10%,(1.56%),(0.07%),0.13%,(1.25%),0.15%,0.60%,0.92%,(1.57%),(0.20%)
2000-05-30 00:00:00,$9.05 ,$9.10 ,$7.56 ,$3.28 ,$9.66 ,$17.92 ,$2.78 ,$8.98 ,$4.42 ,$30.94 ,$10.37 ,(0.44%),0.20%,1.76%,1.26%,0.46%,0.33%,1.35%,0.97%,2.44%,(3.83%),0.45%
2000-05-31 00:00:00,$9.05 ,$9.06 ,$7.54 ,$3.23 ,$9.65 ,$17.95 ,$2.76 ,$8.98 ,$4.37 ,$30.48 ,$10.31 ,0.02%,(0.49%),(0.20%),(1.54%),(0.11%),0.13%,(0.55%),(0.05%),(1.19%),(1.49%),(0.55%)
2000-06-01 00:00:00,$9.07 ,$9.06 ,$7.49 ,$3.24 ,$9.64 ,$17.81 ,$2.77 ,$8.95 ,$4.45 ,$31.71 ,$10.42 ,0.20%,0.08%,(0.73%),0.31%,(0.09%),(0.73%),0.18%,(0.28%),1.81%,4.04%,0.48%
2000-06-02 00:00:00,$9.15 ,$9.10 ,$7.52 ,$3.25 ,$9.68 ,$17.95 ,$2.80 ,$9.03 ,$4.42 ,$33.97 ,$10.69 ,0.90%,0.35%,0.42%,0.25%,0.47%,0.77%,1.31%,0.85%,(0.59%),7.12%,1.18%
2000-06-05 00:00:00,$9.13 ,$9.10 ,$7.65 ,$3.26 ,$9.62 ,$17.90 ,$2.80 ,$8.99 ,$4.46 ,$35.77 ,$10.87 ,(0.27%),0.04%,1.79%,0.40%,(0.63%),(0.29%),(0.13%),(0.40%),0.89%,5.29%,0.67%
2000-06-06 00:00:00,$9.14 ,$9.16 ,$7.64 ,$3.28 ,$9.64 ,$17.96 ,$2.81 ,$9.06 ,$4.55 ,$35.72 ,$10.90 ,0.09%,0.61%,(0.14%),0.67%,0.21%,0.33%,0.32%,0.77%,2.06%,(0.14%),0.48%
